"depth","depth_scaled"
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-79.3954162597656,-0.239421402147859
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-54.2872924804688,-0.417832457063705
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-148.373550415039,0.250717239390801
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-515.393737792969,2.85865638215942
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-365.920043945312,1.79653960927981
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-631.850952148438,3.68616761511153
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-247.065521240234,0.951993797584513
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-28.295446395874,-0.602522986707601
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
-42.4616851806641,-0.501861797205733
